Identifier:,DEMO0066-2020BK01,,,,,,DEMO0066-2020BK01,,,,,,DEMO0066-2020BK01,,,,,,DEMO0066-2020BK01,,,,,,DEMO0066-2020BK01,,,,,,DEMO0066-2020BK01,,,,,,DEMO0066-2020BK01,,,,,,DEMO0066-2020BK01,,,,,,DEMO0066-2020BK01,,,,,,
 525,    5530,    0.0338,   -5045,   -0.0616,   10575,    0.1291,   57093,    0.3485,   40109,    0.4896,   16984,    0.2073,   21559,    0.1316,   29141,    0.3557,   -7582,   -0.0926,   85663,    0.2614,    5852,    0.0357,   79811,    0.4871,  -10482,   -0.0320,    6662,    0.0407,  -17144,   -0.1046,   23079,    0.0704,   27829,    0.1699,   -4750,   -0.0290,   14302,    0.0218,    7884,    0.0241,    6418,    0.0196,  -11562,   -0.0176,   -6358,   -0.0194,   -5204,   -0.0159,   27538,    0.0420,   48875,    0.1492,  -21337,   -0.0651,
 526,    4132,    0.0252,   -2289,   -0.0279,    6421,    0.0784,   54777,    0.3343,   35369,    0.4318,   19408,    0.2369,   20349,    0.1242,   29606,    0.3614,   -9257,   -0.1130,   81269,    0.2480,   13087,    0.0799,   68182,    0.4162,  -18779,   -0.0573,   -1969,   -0.0120,  -16810,   -0.1026,   23430,    0.0715,   24002,    0.1465,    -572,   -0.0035,   -1265,   -0.0019,    -604,   -0.0018,    -661,   -0.0020,  -32342,   -0.0494,  -14724,   -0.0449,  -17618,   -0.0538,   32967,    0.0503,   48658,    0.1485,  -15691,   -0.0479,
 527,    8756,    0.0534,    -432,   -0.0053,    9188,    0.1122,   56407,    0.3443,   31931,    0.3898,   24476,    0.2988,   21533,    0.1314,   30339,    0.3704,   -8806,   -0.1075,   78825,    0.2406,   16244,    0.0991,   62581,    0.3820,  -23800,   -0.0726,   -4507,   -0.0275,  -19293,   -0.1178,   35012,    0.1069,   28469,    0.1738,    6543,    0.0399,  -15859,   -0.0242,   -8249,   -0.0252,   -7610,   -0.0232,  -27141,   -0.0414,  -14405,   -0.0440,  -12736,   -0.0389,   25364,    0.0387,   38269,    0.1168,  -12905,   -0.0394,
 528,   13951,    0.0852,    2616,    0.0319,   11335,    0.1384,   61136,    0.3732,   34540,    0.4216,   26596,    0.3247,   25123,    0.1533,   30009,    0.3663,   -4886,   -0.0596,   65924,    0.2012,   11875,    0.0725,   54049,    0.3299,  -19630,   -0.0599,    2293,    0.0140,  -21923,   -0.1338,   43867,    0.1339,   31364,    0.1914,   12503,    0.0763,  -13064,   -0.0199,   -3736,   -0.0114,   -9328,   -0.0285,  -11349,   -0.0173,    -924,   -0.0028,  -10425,   -0.0318,   24146,    0.0368,   30706,    0.0937,   -6560,   -0.0200,
 529,    9075,    0.0554,   -3023,   -0.0369,   12098,    0.1477,   59695,    0.3644,   30737,    0.3752,   28958,    0.3535,   21456,    0.1310,   28918,    0.3530,   -7462,   -0.0911,   56281,    0.1718,   10163,    0.0620,   46118,    0.2815,  -16905,   -0.0516,    5179,    0.0316,  -22084,   -0.1348,   46972,    0.1434,   34178,    0.2086,   12794,    0.0781,  -16593,   -0.0253,   -2440,   -0.0074,  -14153,   -0.0432,  -12069,   -0.0184,     346,    0.0011,  -12415,   -0.0379,   21778,    0.0332,   22505,    0.0687,    -727,   -0.0022,
 530,    7781,    0.0475,   -4043,   -0.0494,   11824,    0.1443,   49148,    0.3000,   24153,    0.2948,   24995,    0.3051,   29144,    0.1779,   30032,    0.3666,    -888,   -0.0108,   48470,    0.1479,   10152,    0.0620,   38318,    0.2339,  -14586,   -0.0445,    6954,    0.0424,  -21540,   -0.1315,   50791,    0.1550,   35011,    0.2137,   15780,    0.0963,  -18736,   -0.0286,   -7909,   -0.0241,  -10827,   -0.0330,  -18710,   -0.0286,   -9835,   -0.0300,   -8875,   -0.0271,   36686,    0.0560,   30708,    0.0937,    5978,    0.0182,
 531,    9652,    0.0589,   -4914,   -0.0600,   14566,    0.1778,   55584,    0.3393,   27089,    0.3307,   28495,    0.3478,   37223,    0.2272,   33931,    0.4142,    3292,    0.0402,   45743,    0.1396,   11426,    0.0697,   34317,    0.2095,  -25197,   -0.0769,   -1322,   -0.0081,  -23875,   -0.1457,   42920,    0.1310,   32919,    0.2009,   10001,    0.0610,  -18045,   -0.0275,   -3433,   -0.0105,  -14612,   -0.0446,  -15312,   -0.0234,   -8143,   -0.0249,   -7169,   -0.0219,   52078,    0.0795,   38448,    0.1173,   13630,    0.0416,
 532,    7576,    0.0462,   -4503,   -0.0550,   12079,    0.1475,   57393,    0.3503,   25641,    0.3130,   31752,    0.3876,   30404,    0.1856,   32104,    0.3919,   -1700,   -0.0208,   35991,    0.1098,   11539,    0.0704,   24452,    0.1492,  -35797,   -0.1092,  -16221,   -0.0990,  -19576,   -0.1195,   47193,    0.1440,   32652,    0.1993,   14541,    0.0888,  -21871,   -0.0334,    -726,   -0.0022,  -21145,   -0.0645,  -17470,   -0.0267,   -8368,   -0.0255,   -9102,   -0.0278,   61216,    0.0934,   43340,    0.1323,   17876,    0.0546,
 533,    2418,    0.0148,   -4098,   -0.0500,    6516,    0.0795,   60583,    0.3698,   26352,    0.3217,   34231,    0.4179,   29951,    0.1828,   32172,    0.3927,   -2221,   -0.0271,   26092,    0.0796,   10261,    0.0626,   15831,    0.0966,  -35335,   -0.1078,  -11692,   -0.0714,  -23643,   -0.1443,   50209,    0.1532,   28827,    0.1760,   21382,    0.1305,  -12655,   -0.0193,    6383,    0.0195,  -19038,   -0.0581,   -6348,   -0.0097,   -7063,   -0.0216,     715,    0.0022,   58632,    0.0895,   40962,    0.1250,   17670,    0.0539,
 534,      24,    0.0001,   -4096,   -0.0500,    4120,    0.0503,   63909,    0.3901,   26053,    0.3180,   37856,    0.4621,   19459,    0.1188,   28467,    0.3475,   -9008,   -0.1100,   27428,    0.0837,   12898,    0.0787,   14530,    0.0887,  -35420,   -0.1081,  -10389,   -0.0634,  -25031,   -0.1528,   53778,    0.1641,   27643,    0.1687,   26135,    0.1595,   -7491,   -0.0114,   13942,    0.0425,  -21433,   -0.0654,    1061,    0.0016,   -2427,   -0.0074,    3488,    0.0106,   60103,    0.0917,   38864,    0.1186,   21239,    0.0648,
 535,   -1731,   -0.0106,   -3151,   -0.0385,    1420,    0.0173,   63330,    0.3865,   25646,    0.3131,   37684,    0.4600,   13846,    0.0845,   25829,    0.3153,  -11983,   -0.1463,   22260,    0.0679,   12514,    0.0764,    9746,    0.0595,  -37913,   -0.1157,  -15361,   -0.0938,  -22552,   -0.1377,   54649,    0.1668,   28226,    0.1723,   26423,    0.1613,   -4049,   -0.0062,   11194,    0.0342,  -15243,   -0.0465,   13019,    0.0199,    5137,    0.0157,    7882,    0.0241,   50145,    0.0765,   33960,    0.1036,   16185,    0.0494,
 536,    -581,   -0.0035,   -3811,   -0.0465,    3230,    0.0394,   70228,    0.4287,   28525,    0.3482,   41703,    0.5091,   12790,    0.0781,   26981,    0.3294,  -14191,   -0.1732,   17355,    0.0530,   13936,    0.0851,    3419,    0.0209,  -42306,   -0.1291,  -15335,   -0.0936,  -26971,   -0.1646,   45146,    0.1378,   24215,    0.1478,   20931,    0.1278,  -12554,   -0.0192,    3412,    0.0104,  -15966,   -0.0487,   18429,    0.0281,    9020,    0.0275,    9409,    0.0287,   33860,    0.0517,   22736,    0.0694,   11124,    0.0339,
 537,   -2869,   -0.0175,   -3995,   -0.0488,    1126,    0.0137,   72440,    0.4422,   28436,    0.3471,   44004,    0.5372,    5611,    0.0342,   25051,    0.3058,  -19440,   -0.2373,     978,    0.0030,   12880,    0.0786,  -11902,   -0.0726,  -35937,   -0.1097,  -15449,   -0.0943,  -20488,   -0.1251,   41129,    0.1255,   15674,    0.0957,   25455,    0.1554,   -9754,   -0.0149,   13868,    0.0423,  -23622,   -0.0721,    8129,    0.0124,    7225,    0.0220,     904,    0.0028,   46913,    0.0716,   23762,    0.0725,   23151,    0.0707,
 538,   -6943,   -0.0424,   -4405,   -0.0538,   -2538,   -0.0310,   67248,    0.4105,   23854,    0.2912,   43394,    0.5297,    6439,    0.0393,   24672,    0.3012,  -18233,   -0.2226,  -10185,   -0.0311,    9039,    0.0552,  -19224,   -0.1173,  -30875,   -0.0942,  -15651,   -0.0955,  -15224,   -0.0929,   48981,    0.1495,   14939,    0.0912,   34042,    0.2078,      -5,   -0.0000,   29871,    0.0912,  -29876,   -0.0912,   21649,    0.0330,   11411,    0.0348,   10238,    0.0312,   57282,    0.0874,   27899,    0.0851,   29383,    0.0897,
 539,   -6280,   -0.0383,   -2775,   -0.0339,   -3505,   -0.0428,   62968,    0.3843,   20629,    0.2518,   42339,    0.5168,    -826,   -0.0050,   18612,    0.2272,  -19438,   -0.2373,  -21446,   -0.0654,    4381,    0.0267,  -25827,   -0.1576,  -34241,   -0.1045,  -16181,   -0.0988,  -18060,   -0.1102,   41723,    0.1273,   10774,    0.0658,   30949,    0.1889,  -15948,   -0.0243,   25351,    0.0774,  -41299,   -0.1260,   26195,    0.0400,    9947,    0.0304,   16248,    0.0496,   51510,    0.0786,   26046,    0.0795,   25464,    0.0777,
 540,  -11090,   -0.0677,   -6823,   -0.0833,   -4267,   -0.0521,   57460,    0.3507,   14751,    0.1801,   42709,    0.5214,  -10422,   -0.0636,   11877,    0.1450,  -22299,   -0.2722,  -10540,   -0.0322,   14238,    0.0869,  -24778,   -0.1512,  -30862,   -0.0942,  -16378,   -0.1000,  -14484,   -0.0884,   37589,    0.1147,    8673,    0.0529,   28916,    0.1765,  -22022,   -0.0336,   20036,    0.0611,  -42058,   -0.1284,   24898,    0.0380,    1206,    0.0037,   23692,    0.0723,   42443,    0.0648,   22335,    0.0682,   20108,    0.0614,
 541,  -16130,   -0.0985,   -4777,   -0.0583,  -11353,   -0.1386,   56298,    0.3436,   17295,    0.2111,   39003,    0.4761,  -14226,   -0.0868,    8889,    0.1085,  -23115,   -0.2822,   -6745,   -0.0206,   18875,    0.1152,  -25620,   -0.1564,  -26540,   -0.0810,  -14987,   -0.0915,  -11553,   -0.0705,   45607,    0.1392,   10413,    0.0636,   35194,    0.2148,  -21268,   -0.0325,   20090,    0.0613,  -41358,   -0.1262,   30600,    0.0467,    3911,    0.0119,   26689,    0.0815,   42602,    0.0650,   18758,    0.0572,   23844,    0.0728,
 542,  -14347,   -0.0876,   -4585,   -0.0560,   -9762,   -0.1192,   52431,    0.3200,   16778,    0.2048,   35653,    0.4352,  -27050,   -0.1651,    2845,    0.0347,  -29895,   -0.3649,   -6399,   -0.0195,   24248,    0.1480,  -30647,   -0.1871,  -32555,   -0.0994,  -22450,   -0.1370,  -10105,   -0.0617,   43033,    0.1313,   10772,    0.0657,   32261,    0.1969,  -19401,   -0.0296,   17153,    0.0523,  -36554,   -0.1116,   21020,    0.0321,    7388,    0.0225,   13632,    0.0416,   50208,    0.0766,   22988,    0.0702,   27220,    0.0831,
 543,  -17265,   -0.1054,   -3973,   -0.0485,  -13292,   -0.1623,   49482,    0.3020,   10946,    0.1336,   38536,    0.4704,  -25687,   -0.1568,    1898,    0.0232,  -27585,   -0.3367,   -6969,   -0.0213,   18714,    0.1142,  -25683,   -0.1568,  -28088,   -0.0857,  -22200,   -0.1355,   -5888,   -0.0359,   39770,    0.1214,    6351,    0.0388,   33419,    0.2040,  -11273,   -0.0172,   22619,    0.0690,  -33892,   -0.1034,   27355,    0.0417,   12911,    0.0394,   14444,    0.0441,   45748,    0.0698,   24515,    0.0748,   21233,    0.0648,
 544,  -20885,   -0.1275,   -5321,   -0.0650,  -15564,   -0.1900,   55899,    0.3412,   15294,    0.1867,   40605,    0.4957,  -29574,   -0.1805,   -2547,   -0.0311,  -27027,   -0.3299,  -14277,   -0.0436,    9078,    0.0554,  -23355,   -0.1426,  -26786,   -0.0817,  -27603,   -0.1685,     817,    0.0050,   44594,    0.1361,    6700,    0.0409,   37894,    0.2313,  -14877,   -0.0227,   25171,    0.0768,  -40048,   -0.1222,   33689,    0.0514,   13324,    0.0407,   20365,    0.0622,   61772,    0.0943,   35530,    0.1084,   26242,    0.0801,
 545,  -23906,   -0.1459,   -9546,   -0.1165,  -14360,   -0.1753,   55413,    0.3382,   10915,    0.1332,   44498,    0.5432,  -33722,   -0.2058,   -5225,   -0.0638,  -28497,   -0.3479,  -17434,   -0.0532,   10329,    0.0630,  -27763,   -0.1695,  -27702,   -0.0845,  -26584,   -0.1623,   -1118,   -0.0068,   48021,    0.1466,    4264,    0.0260,   43757,    0.2671,  -16937,   -0.0258,   23360,    0.0713,  -40297,   -0.1230,   30809,    0.0470,    6252,    0.0191,   24557,    0.0749,   59489,    0.0908,   38598,    0.1178,   20891,    0.0638,
 546,  -23238,   -0.1418,  -13029,   -0.1591,  -10209,   -0.1246,   54643,    0.3335,   10673,    0.1303,   43970,    0.5368,  -31222,   -0.1906,   -3646,   -0.0445,  -27576,   -0.3366,  -22369,   -0.0683,    8407,    0.0513,  -30776,   -0.1878,  -22043,   -0.0673,  -20535,   -0.1253,   -1508,   -0.0092,   56046,    0.1710,    3227,    0.0197,   52819,    0.3224,  -20218,   -0.0309,   17429,    0.0532,  -37647,   -0.1149,   32962,    0.0503,     984,    0.0030,   31978,    0.0976,   45264,    0.0691,   28647,    0.0874,   16617,    0.0507,
 547,  -18390,   -0.1122,  -12489,   -0.1525,   -5901,   -0.0720,   53119,    0.3242,   10758,    0.1313,   42361,    0.5171,  -31253,   -0.1908,   -3613,   -0.0441,  -27640,   -0.3374,  -36003,   -0.1099,    1284,    0.0078,  -37287,   -0.2276,  -21102,   -0.0644,  -15793,   -0.0964,   -5309,   -0.0324,   48086,    0.1468,   -2286,   -0.0140,   50372,    0.3075,  -36151,   -0.0552,    7306,    0.0223,  -43457,   -0.1326,   28486,    0.0435,  -10611,   -0.0324,   39097,    0.1193,   40922,    0.0624,   28965,    0.0884,   11957,    0.0365,
 548,  -14744,   -0.0900,  -11972,   -0.1461,   -2772,   -0.0338,   52141,    0.3183,    8630,    0.1053,   43511,    0.5312,  -29834,   -0.1821,   -3546,   -0.0433,  -26288,   -0.3209,  -31395,   -0.0958,     513,    0.0031,  -31908,   -0.1948,  -26563,   -0.0811,  -22563,   -0.1377,   -4000,   -0.0244,   46237,    0.1411,      88,    0.0005,   46149,    0.2817,  -28854,   -0.0440,    4202,    0.0128,  -33056,   -0.1009,   25555,    0.0390,  -14423,   -0.0440,   39978,    0.1220,   41242,    0.0629,   25397,    0.0775,   15845,    0.0484,
 549,  -11891,   -0.0726,   -8966,   -0.1095,   -2925,   -0.0357,   54659,    0.3336,   11869,    0.1449,   42790,    0.5224,  -27505,   -0.1679,   -8578,   -0.1047,  -18927,   -0.2310,  -36374,   -0.1110,   -4464,   -0.0272,  -31910,   -0.1948,  -25874,   -0.0790,  -20491,   -0.1251,   -5383,   -0.0329,   38897,    0.1187,   -2116,   -0.0129,   41013,    0.2503,  -24967,   -0.0381,   15641,    0.0477,  -40608,   -0.1239,   29914,    0.0456,   -9314,   -0.0284,   39228,    0.1197,   40950,    0.0625,   28229,    0.0862,   12721,    0.0388,
 550,   -8051,   -0.0491,   -6638,   -0.0810,   -1413,   -0.0172,   54736,    0.3341,   12393,    0.1513,   42343,    0.5169,  -35136,   -0.2145,  -16571,   -0.2023,  -18565,   -0.2266,  -35321,   -0.1078,     415,    0.0025,  -35736,   -0.2181,  -36888,   -0.1126,  -25905,   -0.1581,  -10983,   -0.0670,   29912,    0.0913,   -8429,   -0.0514,   38341,    0.2340,  -22751,   -0.0347,   19395,    0.0592,  -42146,   -0.1286,   42786,    0.0653,   -7610,   -0.0232,   50396,    0.1538,   49105,    0.0749,   30978,    0.0945,   18127,    0.0553,
 551,   -3218,   -0.0196,   -2719,   -0.0332,    -499,   -0.0061,   51243,    0.3128,   12166,    0.1485,   39077,    0.4770,  -37104,   -0.2265,  -17861,   -0.2180,  -19243,   -0.2349,  -18292,   -0.0558,    9990,    0.0610,  -28282,   -0.1726,  -36822,   -0.1124,  -25588,   -0.1562,  -11234,   -0.0686,   19796,    0.0604,  -11762,   -0.0718,   31558,    0.1926,  -18163,   -0.0277,   18048,    0.0551,  -36211,   -0.1105,   65002,    0.0992,   10009,    0.0305,   54993,    0.1678,   31059,    0.0474,   13880,    0.0424,   17179,    0.0524,
 552,   -1188,   -0.0073,    3790,    0.0463,   -4978,   -0.0608,   56743,    0.3463,   19094,    0.2331,   37649,    0.4596,  -38447,   -0.2347,  -19055,   -0.2326,  -19392,   -0.2367,  -18745,   -0.0572,    8954,    0.0547,  -27699,   -0.1691,  -31879,   -0.0973,  -14939,   -0.0912,  -16940,   -0.1034,   18884,    0.0576,   -8002,   -0.0488,   26886,    0.1641,     209,    0.0003,   25688,    0.0784,  -25479,   -0.0778,   65956,    0.1006,   12996,    0.0397,   52960,    0.1616,   19575,    0.0299,   11390,    0.0348,    8185,    0.0250,
 553,   -7012,   -0.0428,   -4534,   -0.0553,   -2478,   -0.0302,   54549,    0.3330,   20647,    0.2520,   33902,    0.4139,  -41584,   -0.2538,  -22324,   -0.2725,  -19260,   -0.2351,  -21754,   -0.0664,    4268,    0.0261,  -26022,   -0.1588,  -28505,   -0.0870,  -13377,   -0.0816,  -15128,   -0.0923,   17275,    0.0527,   -5080,   -0.0310,   22355,    0.1364,   14498,    0.0221,   27016,    0.0824,  -12518,   -0.0382,   50516,    0.0771,    6463,    0.0197,   44053,    0.1344,   23221,    0.0354,   20739,    0.0633,    2482,    0.0076,
 554,  -15346,   -0.0937,   -9807,   -0.1197,   -5539,   -0.0676,   44020,    0.2687,   13578,    0.1658,   30442,    0.3716,  -38201,   -0.2332,  -24243,   -0.2959,  -13958,   -0.1704,  -15663,   -0.0478,    5167,    0.0315,  -20830,   -0.1271,  -21489,   -0.0656,  -10713,   -0.0654,  -10776,   -0.0658,   16328,    0.0498,  -10237,   -0.0625,   26565,    0.1621,   14656,    0.0224,   25059,    0.0765,  -10403,   -0.0317,   42277,    0.0645,    8059,    0.0246,   34218,    0.1044,    3239,    0.0049,    5271,    0.0161,   -2032,   -0.0062,
 555,  -21257,   -0.1297,  -10251,   -0.1251,  -11006,   -0.1344,   41513,    0.2534,   12465,    0.1522,   29048,    0.3546,  -43310,   -0.2644,  -26886,   -0.3282,  -16424,   -0.2005,  -14690,   -0.0448,     928,    0.0057,  -15618,   -0.0953,  -20568,   -0.0628,   -4834,   -0.0295,  -15734,   -0.0960,   24973,    0.0762,  -12251,   -0.0748,   37224,    0.2272,    3489,    0.0053,   13977,    0.0427,  -10488,   -0.0320,   54395,    0.0830,   14172,    0.0433,   40223,    0.1228,    4690,    0.0072,   -7260,   -0.0222,   11950,    0.0365,
 556,  -21589,   -0.1318,   -9604,   -0.1172,  -11985,   -0.1463,   47140,    0.2877,   10902,    0.1331,   36238,    0.4424,  -30940,   -0.1888,  -24355,   -0.2973,   -6585,   -0.0804,  -11538,   -0.0352,    7037,    0.0430,  -18575,   -0.1134,  -22913,   -0.0699,   -6554,   -0.0400,  -16359,   -0.0999,   27930,    0.0852,  -10690,   -0.0652,   38620,    0.2357,   -8523,   -0.0130,    3349,    0.0102,  -11872,   -0.0362,   55995,    0.0854,   15033,    0.0459,   40962,    0.1250,    8166,    0.0125,  -10787,   -0.0329,   18953,    0.0578,
 557,  -15243,   -0.0930,   -6712,   -0.0819,   -8531,   -0.1041,   43851,    0.2677,    7078,    0.0864,   36773,    0.4489,  -24397,   -0.1489,  -20744,   -0.2532,   -3653,   -0.0446,   -8033,   -0.0245,   10714,    0.0654,  -18747,   -0.1144,  -30607,   -0.0934,  -10270,   -0.0627,  -20337,   -0.1241,   20268,    0.0619,  -11171,   -0.0682,   31439,    0.1919,  -25613,   -0.0391,     212,    0.0006,  -25825,   -0.0788,   36668,    0.0560,    3876,    0.0118,   32792,    0.1001,   -2436,   -0.0037,   -8654,   -0.0264,    6218,    0.0190,
 558,  -10279,   -0.0627,   -3786,   -0.0462,   -6493,   -0.0793,   47329,    0.2889,   10220,    0.1248,   37109,    0.4530,  -33011,   -0.2015,  -26098,   -0.3186,   -6913,   -0.0844,  -22721,   -0.0693,    3455,    0.0211,  -26176,   -0.1598,  -23485,   -0.0717,   -4474,   -0.0273,  -19011,   -0.1160,   23177,    0.0707,   -7967,   -0.0486,   31144,    0.1901,  -31518,   -0.0481,    2505,    0.0076,  -34023,   -0.1038,   37146,    0.0567,     450,    0.0014,   36696,    0.1120,    -685,   -0.0010,   -3938,   -0.0120,    3253,    0.0099,
 559,   -9812,   -0.0599,   -1829,   -0.0223,   -7983,   -0.0975,   49461,    0.3019,   10590,    0.1293,   38871,    0.4745,  -26322,   -0.1607,  -22113,   -0.2699,   -4209,   -0.0514,  -17890,   -0.0546,    7417,    0.0453,  -25307,   -0.1545,  -26831,   -0.0819,   -8624,   -0.0526,  -18207,   -0.1111,   22943,    0.0700,   -6131,   -0.0374,   29074,    0.1775,  -19428,   -0.0296,    1360,    0.0042,  -20788,   -0.0634,   32220,    0.0492,   -1762,   -0.0054,   33982,    0.1037,  -11994,   -0.0183,  -11266,   -0.0344,    -728,   -0.0022,
 560,  -11019,   -0.0673,   -3003,   -0.0367,   -8016,   -0.0979,   50445,    0.3079,   16672,    0.2035,   33773,    0.4123,  -22995,   -0.1404,  -19145,   -0.2337,   -3850,   -0.0470,   -8282,   -0.0253,   12221,    0.0746,  -20503,   -0.1251,  -24174,   -0.0738,   -3680,   -0.0225,  -20494,   -0.1251,   12439,    0.0380,  -16622,   -0.1015,   29061,    0.1774,  -33244,   -0.0507,   -6748,   -0.0206,  -26496,   -0.0809,   37000,    0.0565,   13823,    0.0422,   23177,    0.0707,   -3175,   -0.0048,  -11123,   -0.0339,    7948,    0.0243,
 561,  -11352,   -0.0693,   -3972,   -0.0485,   -7380,   -0.0901,   47885,    0.2923,   15398,    0.1880,   32487,    0.3966,  -22151,   -0.1352,  -18057,   -0.2204,   -4094,   -0.0500,   -5148,   -0.0157,   15085,    0.0921,  -20233,   -0.1235,  -18565,   -0.0567,   -3358,   -0.0205,  -15207,   -0.0928,   17406,    0.0531,   -7190,   -0.0439,   24596,    0.1501,  -28514,   -0.0435,   -2857,   -0.0087,  -25657,   -0.0783,   19826,    0.0303,    7651,    0.0233,   12175,    0.0372,    4558,    0.0070,  -12942,   -0.0395,   17500,    0.0534,
 562,  -13840,   -0.0845,   -7355,   -0.0898,   -6485,   -0.0792,   48523,    0.2962,   17777,    0.2170,   30746,    0.3753,  -26674,   -0.1628,  -17246,   -0.2105,   -9428,   -0.1151,   -8091,   -0.0247,   13513,    0.0825,  -21604,   -0.1319,  -19403,   -0.0592,   -1243,   -0.0076,  -18160,   -0.1108,   25245,    0.0770,   -1079,   -0.0066,   26324,    0.1607,  -20549,   -0.0314,    2358,    0.0072,  -22907,   -0.0699,   10993,    0.0168,    4800,    0.0146,    6193,    0.0189,    3798,    0.0058,  -10774,   -0.0329,   14572,    0.0445,
 563,  -10114,   -0.0617,   -8347,   -0.1019,   -1767,   -0.0216,   47791,    0.2917,   16667,    0.2035,   31124,    0.3799,  -26892,   -0.1641,  -16021,   -0.1956,  -10871,   -0.1327,  -12962,   -0.0396,   14174,    0.0865,  -27136,   -0.1656,  -24104,   -0.0736,   -4247,   -0.0259,  -19857,   -0.1212,   29904,    0.0913,   -5393,   -0.0329,   35297,    0.2154,   -9234,   -0.0141,    4424,    0.0135,  -13658,   -0.0417,   27473,    0.0419,   13762,    0.0420,   13711,    0.0418,    3769,    0.0058,  -12369,   -0.0377,   16138,    0.0493,
 564,  -10398,   -0.0635,   -7614,   -0.0929,   -2784,   -0.0340,   44941,    0.2743,   14635,    0.1787,   30306,    0.3700,  -22638,   -0.1382,  -15178,   -0.1853,   -7460,   -0.0911,   -9658,   -0.0295,   18386,    0.1122,  -28044,   -0.1712,  -38301,   -0.1169,  -14161,   -0.0864,  -24140,   -0.1473,   17561,    0.0536,  -13076,   -0.0798,   30637,    0.1870,   21516,    0.0328,   19468,    0.0594,    2048,    0.0063,   34331,    0.0524,   25696,    0.0784,    8635,    0.0264,    5231,    0.0080,   -7375,   -0.0225,   12606,    0.0385,
 565,   -9229,   -0.0563,   -4894,   -0.0597,   -4335,   -0.0529,   39945,    0.2438,   14679,    0.1792,   25266,    0.3084,  -12815,   -0.0782,  -13719,   -0.1675,     904,    0.0110,   -6567,   -0.0200,   15677,    0.0957,  -22244,   -0.1358,  -45640,   -0.1393,  -15743,   -0.0961,  -29897,   -0.1825,    7629,    0.0233,  -12705,   -0.0775,   20334,    0.1241,   27279,    0.0416,   20611,    0.0629,    6668,    0.0203,   42441,    0.0648,   28060,    0.0856,   14381,    0.0439,   -2228,   -0.0034,   -8731,   -0.0266,    6503,    0.0198,
 566,   -5648,   -0.0345,   -2934,   -0.0358,   -2714,   -0.0331,   42905,    0.2619,   12611,    0.1539,   30294,    0.3698,   -8427,   -0.0514,  -15503,   -0.1893,    7076,    0.0864,   -4135,   -0.0126,   19583,    0.1195,  -23718,   -0.1448,  -39727,   -0.1212,  -12325,   -0.0752,  -27402,   -0.1673,     540,    0.0016,  -13896,   -0.0848,   14436,    0.0881,   26041,    0.0397,   14526,    0.0443,   11515,    0.0351,   41089,    0.0627,   18705,    0.0571,   22384,    0.0683,    7953,    0.0121,   -8391,   -0.0256,   16344,    0.0499,
 567,    -509,   -0.0031,    1861,    0.0227,   -2370,   -0.0289,   43831,    0.2675,    9407,    0.1148,   34424,    0.4202,   -7271,   -0.0444,  -15109,   -0.1844,    7838,    0.0957,   -1125,   -0.0034,   20984,    0.1281,  -22109,   -0.1349,  -26719,   -0.0815,  -10619,   -0.0648,  -16100,   -0.0983,   -9911,   -0.0302,  -14499,   -0.0885,    4588,    0.0280,   24457,    0.0373,   10551,    0.0322,   13906,    0.0424,   29553,    0.0451,   22774,    0.0695,    6779,    0.0207,   11966,    0.0183,   -5593,   -0.0171,   17559,    0.0536,
 568,   -2493,   -0.0152,   -1442,   -0.0176,   -1051,   -0.0128,   41299,    0.2521,    8285,    0.1011,   33014,    0.4030,  -10558,   -0.0644,  -16608,   -0.2027,    6050,    0.0739,    4811,    0.0147,   22409,    0.1368,  -17598,   -0.1074,  -21128,   -0.0645,   -3335,   -0.0204,  -17793,   -0.1086,  -14913,   -0.0455,  -18271,   -0.1115,    3358,    0.0205,   34772,    0.0531,   11329,    0.0346,   23443,    0.0715,   23757,    0.0363,   23614,    0.0721,     143,    0.0004,   16383,    0.0250,    -318,   -0.0010,   16701,    0.0510,
 569,    2389,    0.0146,    -389,   -0.0047,    2778,    0.0339,   50290,    0.3070,   11068,    0.1351,   39222,    0.4788,   -7381,   -0.0451,  -11443,   -0.1397,    4062,    0.0496,   11853,    0.0362,   21977,    0.1341,  -10124,   -0.0618,  -23886,   -0.0729,   -1807,   -0.0110,  -22079,   -0.1348,  -10019,   -0.0306,  -13571,   -0.0828,    3552,    0.0217,   45276,    0.0691,   11445,    0.0349,   33831,    0.1032,   22853,    0.0349,   22728,    0.0694,     125,    0.0004,   17976,    0.0274,    2921,    0.0089,   15055,    0.0459,
 570,    1021,    0.0062,    -802,   -0.0098,    1823,    0.0223,   50696,    0.3094,    9865,    0.1204,   40831,    0.4984,     806,    0.0049,   -9114,   -0.1113,    9920,    0.1211,    1158,    0.0035,   14624,    0.0893,  -13466,   -0.0822,  -40607,   -0.1239,  -15102,   -0.0922,  -25505,   -0.1557,   -5914,   -0.0180,  -10255,   -0.0626,    4341,    0.0265,   42648,    0.0651,   18075,    0.0552,   24573,    0.0750,   20723,    0.0316,   22245,    0.0679,   -1522,   -0.0046,   15685,    0.0239,    5376,    0.0164,   10309,    0.0315,
